ein,business_name,source_zip,source_entry
510147238,"ZINER &amp; MURPHY PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239339300100_public.xml"
823608438,"GRIMSHAW &amp; ASSOCIATES LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349100305_public.xml"
873389638,"ANDREW HADDAD PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349100810_public.xml"
844568936,"MELLMAN &amp; PERDUE CPAS",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349200015_public.xml"
850413738,"Fred S Anaya CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349200025_public.xml"
844175810,"SWAGHERLOVE FOUNDATION",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349200335_public.xml"
311260319,"Bennett Groeber Mullen &amp; Feltner Co",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349200720_public.xml"
752990527,"ACCOUNTING SERVICES OF FLORIDA INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349201015_public.xml"
270306919,"MARY GALLAGHER CPA LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349201020_public.xml"
814201885,"LORI MOORE CPA &amp; ASSOCIATES LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349201030_public.xml"
237591946,"FRATERNAL ORDER OF EAGLES",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349201100_public.xml"
463743951,"COLE GAVLAS PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349201145_public.xml"
820753614,"KOSTUKOVICH FINANCIAL GROUP LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349201250_public.xml"
475593750,"Peck &amp; Gambish CPAs",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349201550_public.xml"
261099449,"FORBUSH &amp; ASSOCIATES",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349201650_public.xml"
010960497,"TAX CONSULTING INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349201705_public.xml"
310896463,"DWA Tax Consultants",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349300320_public.xml"
561585440,"SHARPE PATEL CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349300525_public.xml"
844011118,"Californians to Protect Patients",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349300830_public.xml"
870628487,"VICKIE DEAN &amp; ASSOCIATES",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310239349300146_public.xml"
660196040,"ZAYAS MORAZZANI &amp; CO",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349301665_public.xml"
541064500,"WELLSCOLEMAN",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349301915_public.xml"
453758112,"BAKER TILLY US LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349302020_public.xml"
716052690,"HCJ CPAS &amp; ADVISORS PLLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300239349302115_public.xml"
900329150,"Pamela P Harris CPA PA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349100000_public.xml"
256033918,"LOUIS PLUNG &amp; COMPANY LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349100115_public.xml"
366076061,"CBIZ MHM LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349100205_public.xml"
593352870,"SHORSTEIN &amp; SHORSTEIN PA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349100600_public.xml"
222989388,"LUMSDEN &amp; MCCORMICK LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349100705_public.xml"
640527731,"T E LOTT &amp; COMPANY PA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349200345_public.xml"
112444998,"JOSEPH GIANNASCO CPA LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349200415_public.xml"
272872710,"ST MARY OF MT CARMEL CONFERENCE",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349200700_public.xml"
862563007,"ROBERT WM HUMBLE CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349200835_public.xml"
472667944,"Amy Booth CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349201020_public.xml"
454955338,"ANDERSON LAW GROUP PLLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349201200_public.xml"
853817676,"EKA TAX ACCOUNTING SOLUTION LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349201450_public.xml"
391792820,"R J NOLAN ASSOCIATES INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349300420_public.xml"
861182091,"VALTINSON TAX SERVICES LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349300435_public.xml"
731713467,"NELSONCORP TAX SOLUTIONS",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349300440_public.xml"
521187261,"Stapf Financial",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349300530_public.xml"
833257673,"SNYDER COHN PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349300635_public.xml"
462637954,"HELP ELIMINATE LEGAL PROBLEMS FOR SENIORS AND DISSABLED",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349300830_public.xml"
131973857,"ROCCO J RICCIARDI CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349301000_public.xml"
473220541,"YEO &amp; YEO PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349301340_public.xml"
200891922,"Shaw &amp; Associates",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300249349301615_public.xml"
874054336,"LYONS &amp; MORGAN PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349100105_public.xml"
222983591,"RENSHAW &amp; PENINGER CPAs",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349100300_public.xml"
223626120,"MERCADIEN PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349100305_public.xml"
463924192,"ELEVATED CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349100400_public.xml"
453825090,"ISLAND MEN-S CHRISTIAN FELLOW",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349100310_public.xml"
863824019,"Diamond D Softball",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349100415_public.xml"
825212111,"BETWEEN INITIATIVE",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349200130_public.xml"
871103188,"WHITLEY PENN LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349200140_public.xml"
832203870,"Michael J Mohan CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349200345_public.xml"
812374823,"Musselman &amp; Creager LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349200445_public.xml"
237143939,"Sullivan &amp; Associates PLLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349200745_public.xml"
460598583,"PATRICIA DINGCONG CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349200905_public.xml"
270049056,"CRIPPEN &amp; ASSOCIATES",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349201105_public.xml"
591608033,"SANTI &amp; ASSOCIATES PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310259349200831_public.xml"
273401266,"CAPOSSELA COHEN LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349300130_public.xml"
591717308,"SHYAM KOTWAL CPA PA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349300240_public.xml"
660948823,"CPA MAGALY LEON LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349300300_public.xml"
350320881,"Dahms &amp; Yarian Inc",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349300645_public.xml"
900120575,"GREEK RESOURCE SERVICES LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349300715_public.xml"
900123997,"STEPHEN DEMAINE CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349300935_public.xml"
431481983,"CHARLES K MOORE CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349301020_public.xml"
432016701,"STEPHEN DEMAINE CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349301440_public.xml"
710700711,"HRB TAX GROUP INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300259349301610_public.xml"
942202153,"Terri Montgomery CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202330129349303703_public.xml"
833164951,"NEPA BLUES SOCIETY INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349100205_public.xml"
411679497,"NIETZ TAX &amp; ACCOUNTING LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349100200_public.xml"
261856812,"Furlong Foundation",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349100110_public.xml"
824283528,"H AND R BLOCK",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349100305_public.xml"
621611779,"BLACKBURN CHILDERS &amp; STEAGALL PLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349100505_public.xml"
261943145,"Lara C Schmutte CPA LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349200105_public.xml"
232605696,"BARBARA AKINS CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349200240_public.xml"
832637618,"KEITER STEPHENS HURST GARY &amp; SHREAVES",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349200220_public.xml"
450431631,"HOUCHIN TAX SERVICE INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349200300_public.xml"
464054327,"W LEE PELTON CPA PA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349200320_public.xml"
237049778,"KAMMERMANN &amp; BASCOM PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349200610_public.xml"
043425142,"COHNREZNICK LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349200725_public.xml"
366138647,"DBS ACCOUNTING &amp; MGMT SERV INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202340259349201209_public.xml"
382944860,"OLD BARN ACCOUNTING SERVICES PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349201220_public.xml"
844668050,"NARDA E BUTNER CPA PA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349300140_public.xml"
251142422,"BOYER &amp; RITTER LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349300200_public.xml"
311625750,"STEPHENSON AND WARNER INC CPAS",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349300215_public.xml"
431204559,"CROUCH FARLEY &amp; HEURING PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349300300_public.xml"
843643756,"Primetyme Basketball Crew",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349300335_public.xml"
131775772,"RG Brenner Income Tax",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202300269349300530_public.xml"
205938952,"Capital Tax &amp; Consulting LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349100056_public.xml"
873308020,"HOLTHOUSE CARLIN &amp; VAN TRIGT LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349100061_public.xml"
222525749,"RENEE P GRAILICH CPA LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349100151_public.xml"
842045271,"SCATTERED RAIN INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349200086_public.xml"
741460655,"TRUSTED EMPLOYMENT SOLUTIONS",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349200091_public.xml"
460856893,"Kansas Chapter of the Alexander Graham Bell Association for the Deaf Inc",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349200131_public.xml"
800946451,"CREATE A SMILE",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349200336_public.xml"
341872927,"COPLEY WATER WARRIORS",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349200361_public.xml"
874680028,"AZ STORM BASEBALL FOUNDATION",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349200556_public.xml"
264779028,"LDE Soccer Organization",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349200581_public.xml"
475589089,"AMATEUR ATHLETIC UNION OF THE UNITED STATES INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349200656_public.xml"
460621650,"AMHERST-NELSON CARES LTD",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349200701_public.xml"
813499865,"Pacific NW Experience",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349201001_public.xml"
843803269,"FORVIS LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310109349300461_public.xml"
821715770,"JAX RIVER CITY PRIDE INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202340109349300069_public.xml"
851552697,"NORTHWEST OFFICIALS ASSOCIATION",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202330129349100928_public.xml"
981437474,"KPMG LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349100316_public.xml"
954509616,"Irving Ide &amp; Co",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202340129349101254_public.xml"
200482457,"VISTA TAX GROUP LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349100411_public.xml"
942476169,"DEBORAH P GRIFFIN CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349100441_public.xml"
824881169,"Transglobal Tax Services LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349100526_public.xml"
391691950,"BUSINESS &amp; TAX SYSTEMS LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349100506_public.xml"
134108684,"BARRY M STRAUSS ASSOC LTD",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349100631_public.xml"
626144039,"ERNST &amp; YOUNG US LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349100741_public.xml"
364390632,"ABARE KRESGE &amp; ASSOCIATES CPAS",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349100911_public.xml"
270356685,"Cervices Pro",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349100931_public.xml"
150543615,"JAN E NOLIS CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349100991_public.xml"
205809074,"Massey Wehr &amp; Company LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349101256_public.xml"
810679500,"ZZC CPAs",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349200036_public.xml"
166098202,"HEADLEY ASSOCIATES",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349200311_public.xml"
954623012,"Ira Frankel CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349200331_public.xml"
853539651,"ABC CPA PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349200411_public.xml"
540518956,"GREEK RESOURCE SERVICES LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349200421_public.xml"
204454945,"WATKINS WARD AND STAFFORD PLLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349200426_public.xml"
844434179,"MCC INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349200541_public.xml"
743161353,"Slocum DeAngelus &amp; Assocs CPAs PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349200631_public.xml"
352073414,"MKR CPAS &amp; ADVISORS LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349200726_public.xml"
946013420,"WILSON MYERS AND DOLD CPAS",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201021_public.xml"
061570089,"TIMOTHY S ASHBURNER CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201041_public.xml"
911772712,"G &amp; J SEIBERLICH &amp; CO LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201066_public.xml"
834717392,"FOR THOSE WHO STAYED",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202330129349202583_public.xml"
861067301,"Kerber Eck &amp; Braeckel LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201306_public.xml"
237363841,"MCGUIRE &amp; COMPANY CPAS LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201416_public.xml"
371853577,"SMITH SULLIVAN &amp; BROWN PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201411_public.xml"
541660762,"HARRIS HARVEY NEAL &amp; COLLPCPA'S",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201406_public.xml"
261639543,"Zeppelin Rifle Club Inc",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201431_public.xml"
471540246,"Victoria L Phillips CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201606_public.xml"
751843405,"HANKINS EASTUP DEATON TONN &amp; SEAY",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201821_public.xml"
861269188,"Anglemyer Tax and Accounting",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349201831_public.xml"
901184650,"BONNET HAMILTON CPAS LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349202001_public.xml"
833028124,"HJERPE &amp; TENNISON CPAS LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349202026_public.xml"
204536035,"Flavin And Associates Inc",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349202211_public.xml"
882667683,"AMATEUR ATHLETIC UNION OF THE UNITED STATES INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349202431_public.xml"
010929149,"Blaine B Bush CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349202451_public.xml"
341985732,"Gray Station CPAs PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202330129349201833_public.xml"
822553412,"GENESIS EARLY LEARNING ACADEMY",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349203011_public.xml"
883721910,"AMERICAN LEGION",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202320129349203052_public.xml"
453739578,"CLIFTONLARSONALLEN LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349203016_public.xml"
050494278,"FARMER &amp; FIRST PC CPA'S",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349300136_public.xml"
541680186,"HICOK BROWN &amp; COMPANY",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349300326_public.xml"
814274508,"MADDOX &amp; ASSOCIATES APC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349300516_public.xml"
237152722,"THOMAS SPEIGHT &amp; NOBLE CPA'S",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349300631_public.xml"
510149559,"DIAMOND INCOME TAX",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349301091_public.xml"
620864659,"JACK E SHERROD CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349301126_public.xml"
850644776,"FAIR ISLE ADVISORS",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349301906_public.xml"
571238587,"BiggsKofford PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349301911_public.xml"
941431583,"MORRIS &amp; ASSOCIATES LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349302891_public.xml"
680245255,"Richard Watson Jr CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349303081_public.xml"
270010416,"CAMPBELL TAX AND FINANCIAL SERVICES",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349303346_public.xml"
823579775,"MARK HEINITZ CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349303781_public.xml"
861002243,"John Allis III CPA PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349303416_public.xml"
311375262,"FRUSH CONSULTING LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349303471_public.xml"
871244241,"MARK HEINITZ CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349303631_public.xml"
455133995,"RLK Tax Preparation Inc",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349303786_public.xml"
980142199,"INTERNATIONAL INSTITUTE FOR SUSTAINABLE DEVELOPMENT",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349303791_public.xml"
570136200,"FORVIS LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310129349304156_public.xml"
582184217,"CLIFTONLARSONALLEN LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349100006_public.xml"
330757049,"Brenda Magill",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349100231_public.xml"
261949482,"SIKICH LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349100306_public.xml"
753066479,"Hoefgen Professional Tax &amp; Accounti",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349100411_public.xml"
042596709,"KURZMAN DEMPSEY &amp; KOWALKER LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349100401_public.xml"
371515281,"KERBERROSE SC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349100716_public.xml"
166420012,"PRICEWATERHOUSECOOPERS LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349100806_public.xml"
541121512,"DAVIDSON DOYLE &amp; HILTON LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349100831_public.xml"
842600886,"BADGER SUMRALL &amp; COMPANY",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349101306_public.xml"
844686633,"MO TAX SERVICE",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349200011_public.xml"
431186111,"WILLIAMS TAX AND ACCOUNTING LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202330139349201313_public.xml"
351016584,"FRATERNAL ORDER OF EAGLES",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349200101_public.xml"
455552465,"Coras Tax &amp; Accounting",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349200216_public.xml"
882193576,"BQS SERVICES LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349200221_public.xml"
300202462,"Linda C Downs CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349200326_public.xml"
853417792,"Hinkle &amp; Company PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202320139349200412_public.xml"
810390960,"DESHAZER TOREN &amp; BAILEY CPAS PLLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349200826_public.xml"
721382251,"HRB TAX GROUP INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349201016_public.xml"
222532410,"RDG PARTNERS CPAS PLLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349201111_public.xml"
386589828,"BOGE WYBENGA &amp; BRADLEY PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349201606_public.xml"
451674585,"Frye &amp; Company CPAs",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349300001_public.xml"
363499674,"DAUBY O'CONNOR &amp; ZALESKI LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349300111_public.xml"
824807196,"JUNKERMIERCLARKCAMPANELLASTEVENSPC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349300221_public.xml"
591296746,"NORRIS CPA &amp; ASSOCIATES INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349300241_public.xml"
454119066,"Michael P Mullen CPA PLLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349300541_public.xml"
363807447,"AWERKAMP GOODNIGHT SCHWALLER &amp; NELSON",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349300621_public.xml"
237452841,"ANDERSON &amp; SCHLAUTMAN PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349301046_public.xml"
271625548,"COHNREZNICK LLP",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349301261_public.xml"
263208840,"MARIN SPORTS ACADEMY",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349301416_public.xml"
465040820,"DJJCPA LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349301451_public.xml"
952270952,"Garnett &amp; Garnett Tax Service",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349301641_public.xml"
750932824,"PARKER &amp; RICHARDSON PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349301751_public.xml"
530070155,"ALAN L GORDON CPA PA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349301766_public.xml"
660521870,"CMCPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349301856_public.xml"
825009686,"SMITH &amp; HOWARD ADVISORY LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310139349301906_public.xml"
813744254,"CENTRAL MARYLAND GOLD PROSPECTORS INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310149349100506_public.xml"
363977234,"BOLITHO LAW LLC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310149349100616_public.xml"
260398394,"STEVEN J SAMELA CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310149349200506_public.xml"
237010427,"Evans &amp; Evans Inc",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310149349200516_public.xml"
660477909,"HOGAR DE AYUDA EL REFUGIO INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310149349300101_public.xml"
660563792,"CUERPO DE VOLUNTARIOS DE SERVICIOS MEDICOS DE EMERGENCIAS INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310149349300111_public.xml"
141278969,"Bethlehem Cemetery Association",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310149349300401_public.xml"
660522632,"PUERTO RICO MANUFACTURING EXTENSION PRIMEX INC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310149349300506_public.xml"
463604677,"CASTLECO THEATRE",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310149349300706_public.xml"
440502729,"Moore Tax Advantage",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202340159349200504_public.xml"
853138317,"Catherine L Schlueter CPA PC",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310159349200501_public.xml"
141593168,"Lorene M Beach EA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310159349300606_public.xml"
263282268,"Richard T Long CPA",2023_TEOS_XML_01A,"2023_TEOS_XML_01A/202310169339300001_public.xml"
